Unnamed: 0,Rajasthan
02/01/2019,0.7450638792102208
03/01/2019,0.7804878048780487
04/01/2019,0.7781649245063881
05/01/2019,0.7740998838559815
06/01/2019,0.7816492450638793
07/01/2019,0.7903600464576076
08/01/2019,0.7630662020905924
09/01/2019,0.5296167247386759
10/01/2019,0.5464576074332174
11/01/2019,0.47560975609756106
12/01/2019,0.4883855981416957
13/01/2019,0.4709639953542394
14/01/2019,0.5191637630662022
15/01/2019,0.4622531939605111
16/01/2019,0.40360046457607435
17/01/2019,0.5307781649245064
18/01/2019,0.6039488966318235
19/01/2019,0.5331010452961672
20/01/2019,0.5331010452961672
21/01/2019,0.48722415795586527
22/01/2019,0.5000000000000001
23/01/2019,0.7049941927990709
24/01/2019,0.7305458768873404
25/01/2019,0.7351916376306621
26/01/2019,0.718931475029036
27/01/2019,0.7032520325203252
28/01/2019,0.6771196283391406
29/01/2019,0.6852497096399536
30/01/2019,0.15098722415795596
31/01/2019,0.20673635307781657
02/02/2019,0.20615563298490136
03/02/2019,0.22822299651567945
04/02/2019,0.24332171893147503
05/02/2019,0.25087108013937287
06/02/2019,0.25029036004645766
07/02/2019,0.40360046457607435
08/02/2019,0.4779326364692219
09/02/2019,0.5545876887340303
10/02/2019,0.6033681765389082
11/02/2019,0.6097560975609758
12/02/2019,0.5760743321718932
13/02/2019,0.5609756097560977
14/02/2019,0.7375145180023229
15/02/2019,0.7601626016260162
16/02/2019,0.761904761904762
17/02/2019,0.751451800232288
18/02/2019,0.7595818815331011
19/02/2019,0.7462253193960512
20/02/2019,0.7328687572590012
21/02/2019,0.8263646922183508
22/02/2019,0.8832752613240417
23/02/2019,0.8734030197444832
24/02/2019,0.83739837398374
25/02/2019,0.870499419279907
26/02/2019,0.904761904761905
27/02/2019,0.8966318234610918
28/02/2019,0.7700348432055749
02/03/2019,0.7828106852497098
03/03/2019,0.7845528455284553
04/03/2019,0.7845528455284553
05/03/2019,0.8002322880371661
06/03/2019,0.8008130081300814
07/03/2019,0.7938443670150989
08/03/2019,0.7195121951219513
09/03/2019,0.7351916376306621
10/03/2019,0.6689895470383275
11/03/2019,0.6475029036004646
12/03/2019,0.6207897793263647
13/03/2019,0.6318234610917538
14/03/2019,0.5696864111498258
15/03/2019,0.33797909407665505
16/03/2019,0.3461091753774681
17/03/2019,0.43147502903600465
18/03/2019,0.4819976771196285
19/03/2019,0.494192799070848
20/03/2019,0.5377468060394891
21/03/2019,0.5853658536585366
22/03/2019,0.6440185830429733
23/03/2019,0.6312427409988387
24/03/2019,0.6550522648083624
25/03/2019,0.6225319396051104
26/03/2019,0.6184668989547039
27/03/2019,0.6242740998838562
28/03/2019,0.6068524970963997
29/03/2019,0.602206736353078
30/03/2019,0.6416957026713125
31/03/2019,0.6364692218350755
02/04/2019,0.6329849012775842
03/04/2019,0.6800232288037168
04/04/2019,0.6655052264808364
05/04/2019,0.648664343786295
06/04/2019,0.7351916376306621
07/04/2019,0.7142857142857143
08/04/2019,0.6777003484320557
09/04/2019,0.6777003484320557
10/04/2019,0.7288037166085947
11/04/2019,0.6840882694541232
12/04/2019,0.6167247386759583
13/04/2019,0.7828106852497098
14/04/2019,0.7961672473867597
15/04/2019,0.8286875725900117
16/04/2019,0.8344947735191638
17/04/2019,0.8646922183507549
18/04/2019,0.870499419279907
19/04/2019,0.8164924506387922
20/04/2019,0.794425087108014
21/04/2019,0.8072009291521488
22/04/2019,0.8089430894308943
23/04/2019,0.8124274099883856
24/04/2019,0.8153310104529617
25/04/2019,0.7560975609756099
26/04/2019,0.7218350754936121
27/04/2019,0.7357723577235772
28/04/2019,0.7375145180023229
29/04/2019,0.7537746806039488
30/04/2019,0.7369337979094076
02/05/2019,0.7502903600464575
03/05/2019,0.7479674796747967
04/05/2019,0.7270615563298491
05/05/2019,0.696864111498258
06/05/2019,0.7125435540069688
07/05/2019,0.6922183507549361
08/05/2019,0.7015098722415797
09/05/2019,0.6747967479674798
10/05/2019,0.6097560975609758
11/05/2019,0.5348432055749129
12/05/2019,0.7921022067363531
13/05/2019,0.8455284552845529
14/05/2019,0.8768873403019745
15/05/2019,0.659117305458769
16/05/2019,0.6533101045296169
17/05/2019,0.5394889663182346
18/05/2019,0.31068524970964007
19/05/2019,0.5789779326364694
20/05/2019,0.6445993031358886
21/05/2019,0.6695702671312428
22/05/2019,0.7020905923344948
23/05/2019,0.7009291521486644
24/05/2019,0.7113821138211384
25/05/2019,0.6904761904761904
26/05/2019,0.4233449477351917
27/05/2019,0.3838559814169571
28/05/2019,0.38095238095238104
29/05/2019,0.32171893147502906
30/05/2019,0.12833914053426254
31/05/2019,0.0
02/06/2019,0.10278745644599308
03/06/2019,0.5650406504065041
04/06/2019,0.5621370499419279
05/06/2019,0.5505226480836237
06/06/2019,0.5603948896631824
07/06/2019,0.5720092915214868
08/06/2019,0.5296167247386759
09/06/2019,0.461672473867596
10/06/2019,0.6933797909407665
11/06/2019,0.5940766550522648
12/06/2019,0.7038327526132405
13/06/2019,0.6910569105691059
14/06/2019,0.6585365853658537
15/06/2019,0.6718931475029036
16/06/2019,0.6736353077816494
17/06/2019,0.7026713124274101
18/06/2019,0.7253193960511034
19/06/2019,0.7421602787456446
20/06/2019,0.781068524970964
21/06/2019,0.7444831591173054
22/06/2019,0.772357723577236
23/06/2019,0.7781649245063881
24/06/2019,0.7456445993031359
25/06/2019,0.7816492450638793
26/06/2019,0.7717770034843204
27/06/2019,0.7711962833914053
28/06/2019,0.7653890824622532
29/06/2019,0.8112659698025552
30/06/2019,0.7270615563298491
01/07/2019,0.43612078977932656
02/07/2019,0.5290360046457608
03/07/2019,0.6376306620209059
04/07/2019,0.6747967479674798
05/07/2019,0.7311265969802555
06/07/2019,0.767131242740999
07/07/2019,0.71602787456446
08/07/2019,0.3832752613240419
08/07/2019,0.2804878048780488
09/07/2019,0.33217189314750295
09/07/2019,0.3786295005807201
10/07/2019,0.3565621370499419
10/07/2019,0.37630662020905925
11/07/2019,0.3612078977932637
11/07/2019,0.5946573751451799
12/07/2019,0.6155632984901279
12/07/2019,0.6324041811846689
13/07/2019,0.6370499419279908
14/07/2019,0.6556329849012775
15/07/2019,0.6666666666666666
16/07/2019,0.6341463414634146
17/07/2019,0.6660859465737515
18/07/2019,0.6533101045296169
19/07/2019,0.6149825783972126
20/07/2019,0.4761904761904764
21/07/2019,0.5418118466898955
22/07/2019,0.5946573751451799
23/07/2019,0.6114982578397213
24/07/2019,0.6498257839721254
25/07/2019,0.7357723577235772
26/07/2019,0.7276422764227642
27/07/2019,0.7409988385598142
28/07/2019,0.7502903600464575
29/07/2019,0.7520325203252033
30/07/2019,0.72938443670151
31/07/2019,0.7508710801393729
01/08/2019,0.6846689895470383
02/08/2019,0.5963995354239257
03/08/2019,0.686411149825784
04/08/2019,0.710801393728223
05/08/2019,0.7897793263646923
06/08/2019,0.7799070847851336
08/08/2019,0.6678281068524973
09/08/2019,0.6957026713124274
10/08/2019,0.7317073170731708
11/08/2019,0.7212543554006968
12/08/2019,0.7415795586527295
13/08/2019,0.7630662020905924
14/08/2019,0.8031358885017422
15/08/2019,0.8205574912891985
16/08/2019,0.842624854819977
17/08/2019,0.8408826945412312
18/08/2019,0.8193960511033683
19/08/2019,0.8310104529616725
20/08/2019,0.8217189314750292
21/08/2019,0.7578397212543556
22/08/2019,0.6509872241579558
23/08/2019,0.6777003484320557
24/08/2019,0.6817653890824623
25/08/2019,0.7084785133565622
26/08/2019,0.7491289198606274
27/08/2019,0.7409988385598142
28/08/2019,0.7090592334494775
29/08/2019,0.8019744483159118
30/08/2019,0.8106852497096401
31/08/2019,0.8112659698025552
01/09/2019,0.7822299651567944
02/09/2019,0.7932636469221835
03/09/2019,0.7665505226480837
04/09/2019,0.67595818815331
05/09/2019,0.5795586527293844
06/09/2019,0.6260162601626017
08/09/2019,0.6353077816492451
09/09/2019,0.6445993031358886
10/09/2019,0.6068524970963997
11/09/2019,0.5609756097560977
12/09/2019,0.8751451800232289
13/09/2019,0.9204413472706158
14/09/2019,0.904761904761905
15/09/2019,0.8089430894308943
16/09/2019,0.7793263646922185
17/09/2019,0.8042973286875726
18/09/2019,0.7822299651567944
19/09/2019,0.5807200929152151
20/09/2019,0.31010452961672474
21/09/2019,0.2357723577235773
22/09/2019,0.3629500580720094
23/09/2019,0.41986062717770045
24/09/2019,0.4727061556329849
25/09/2019,0.49128919860627185
26/09/2019,0.5847851335656215
27/09/2019,0.6120789779326364
28/09/2019,0.6231126596980255
29/09/2019,0.6370499419279908
30/09/2019,0.6225319396051104
01/10/2019,0.5958188153310106
02/10/2019,0.5598141695702671
03/10/2019,0.7270615563298491
04/10/2019,0.7653890824622532
05/10/2019,0.7845528455284553
06/10/2019,0.8031358885017422
08/10/2019,0.7857142857142857
09/10/2019,0.7909407665505227
10/10/2019,0.7770034843205574
11/10/2019,0.6370499419279908
12/10/2019,0.6196283391405343
13/10/2019,0.6718931475029036
14/10/2019,0.6155632984901279
15/10/2019,0.5017421602787456
16/10/2019,0.5174216027874566
17/10/2019,0.6120789779326364
18/10/2019,0.7009291521486644
19/10/2019,0.7026713124274101
20/10/2019,0.7404181184668991
21/10/2019,0.6974448315911731
22/10/2019,0.7102206736353077
23/10/2019,0.7224157955865272
24/10/2019,0.710801393728223
25/10/2019,0.6138211382113822
26/10/2019,0.6312427409988387
27/10/2019,0.5905923344947736
28/10/2019,0.3786295005807201
29/10/2019,0.2915214866434379
30/10/2019,0.2409988385598143
31/10/2019,0.33217189314750295
01/11/2019,0.3118466898954705
02/11/2019,0.3304297328687572
03/11/2019,0.36469221835075494
04/11/2019,0.37514518002322894
05/11/2019,0.37108013937282225
06/11/2019,0.3681765389082462
08/11/2019,0.37514518002322894
09/11/2019,0.6190476190476192
10/11/2019,0.6306620209059234
11/11/2019,0.6358885017421604
12/11/2019,0.5290360046457608
13/11/2019,0.5139372822299654
14/11/2019,0.5499419279907086
15/11/2019,0.5685249709639953
16/11/2019,0.6788617886178862
17/11/2019,0.7235772357723579
18/11/2019,0.6922183507549361
19/11/2019,0.6596980255516841
20/11/2019,0.6527293844367016
21/11/2019,0.6684088269454124
22/11/2019,0.6358885017421604
23/11/2019,0.7404181184668991
24/11/2019,0.7590011614401858
25/11/2019,0.7595818815331011
26/11/2019,0.7067363530778165
27/11/2019,0.724157955865273
28/11/2019,0.7409988385598142
29/11/2019,0.7084785133565622
30/11/2019,0.9523809523809524
01/12/2019,1.0
02/12/2019,0.9297328687572589
03/12/2019,0.804878048780488
04/12/2019,0.8826945412311268
05/12/2019,0.8832752613240417
06/12/2019,0.681184668989547
08/12/2019,0.5772357723577236
09/12/2019,0.5743321718931474
10/12/2019,0.5656213704994192
11/12/2019,0.5673635307781649
12/12/2019,0.63472706155633
13/12/2019,0.6614401858304296
14/12/2019,0.6933797909407665
15/12/2019,0.7984901277584205
16/12/2019,0.8263646922183508
17/12/2019,0.8315911730545876
18/12/2019,0.8315911730545876
19/12/2019,0.8263646922183508
20/12/2019,0.8333333333333334
21/12/2019,0.8112659698025552
22/12/2019,0.678281068524971
23/12/2019,0.7142857142857143
24/12/2019,0.7206736353077817
25/12/2019,0.6155632984901279
26/12/2019,0.5598141695702671
27/12/2019,0.6132404181184671
28/12/2019,0.6207897793263647
29/12/2019,0.7369337979094076
30/12/2019,0.8170731707317073
31/12/2019,0.8577235772357724
01/01/2020,0.8548199767711963
02/01/2020,0.8222996515679443
03/01/2020,0.7984901277584205
04/01/2020,0.7624854819976771
05/01/2020,0.5365853658536585
13/01/2020,0.39256678281068524
14/01/2020,0.37630662020905925
15/01/2020,0.5063879210220673
16/01/2020,0.5842044134727061
17/01/2020,0.6010452961672476
18/01/2020,0.5807200929152151
19/01/2020,0.6521486643437863
20/01/2020,0.696864111498258
21/01/2020,0.7775842044134728
22/01/2020,0.794425087108014
23/01/2020,0.8350754936120789
24/01/2020,0.851335656213705
25/01/2020,0.8234610917537747
26/01/2020,0.5325203252032521
27/01/2020,0.6126596980255518
28/01/2020,0.63472706155633
29/01/2020,0.6376306620209059
30/01/2020,0.6085946573751452
31/01/2020,0.643437862950058
01/02/2020,0.6225319396051104
02/02/2020,0.4454123112659699
03/02/2020,0.45818815331010454
04/02/2020,0.5104529616724739
05/02/2020,0.5336817653890825
13/02/2020,0.5551684088269454
14/02/2020,0.5627177700348432
15/02/2020,0.5603948896631824
16/02/2020,0.7787456445993032
17/02/2020,0.7915214866434378
18/02/2020,0.7990708478513356
19/02/2020,0.7694541231126598
20/02/2020,0.8025551684088269
21/02/2020,0.7456445993031359
22/02/2020,0.7439024390243903
23/02/2020,0.681184668989547
24/02/2020,0.7247386759581881
25/02/2020,0.7752613240418119
26/02/2020,0.7909407665505227
27/02/2020,0.789198606271777
28/02/2020,0.7044134727061556
29/02/2020,0.5760743321718932
01/03/2020,0.7833914053426249
02/03/2020,0.794425087108014
03/03/2020,0.7735191637630662
04/03/2020,0.7299651567944251
05/03/2020,0.7990708478513356
13/03/2020,0.7653890824622532
14/03/2020,0.7816492450638793
15/03/2020,0.6684088269454124
16/03/2020,0.6521486643437863
17/03/2020,0.5545876887340303
18/03/2020,0.6521486643437863
19/03/2020,0.696864111498258
20/03/2020,0.7775842044134728
21/03/2020,0.794425087108014
22/03/2020,0.23461091753774677
23/03/2020,0.2537746806039489
24/03/2020,0.24854819976771203
25/03/2020,0.2572590011614402
26/03/2020,0.26016260162601623
27/03/2020,0.28861788617886186
28/03/2020,0.30487804878048796
29/03/2020,0.6207897793263647
30/03/2020,0.6393728222996516
31/03/2020,0.6550522648083624
01/04/2020,0.5929152148664344
02/04/2020,0.6091753774680603
03/04/2020,0.6376306620209059
04/04/2020,0.6126596980255518
05/04/2020,0.6927990708478514
13/04/2020,0.6974448315911731
14/04/2020,0.6980255516840884
15/04/2020,0.7386759581881533
16/04/2020,0.7125435540069688
17/04/2020,0.7044134727061556
18/04/2020,0.6469221835075493
19/04/2020,0.718931475029036
20/04/2020,0.7775842044134728
21/04/2020,0.7462253193960512
22/04/2020,0.7003484320557493
23/04/2020,0.7462253193960512
24/04/2020,0.7177700348432056
25/04/2020,0.7084785133565622
26/04/2020,0.9059233449477354
27/04/2020,0.942508710801394
28/04/2020,0.9610917537746807
29/04/2020,0.9558652729384435
30/04/2020,0.983739837398374
01/05/2020,0.959349593495935
02/05/2020,0.9239256678281068
03/05/2020,0.47560975609756106
04/05/2020,0.38211382113821135
05/05/2020,0.461672473867596
13/05/2020,0.42392566782810703
14/05/2020,0.5034843205574914
15/05/2020,0.5975609756097561
16/05/2020,0.6329849012775842
17/05/2020,0.8089430894308943
18/05/2020,0.8315911730545876
19/05/2020,0.8391405342624857
20/05/2020,0.8472706155632984
21/05/2020,0.8356562137049942
22/05/2020,0.8222996515679443
23/05/2020,0.7984901277584205
01/06/2020,0.6074332171893148
02/06/2020,0.648664343786295
03/06/2020,0.6655052264808364
04/06/2020,0.6788617886178862
05/06/2020,0.6945412311265972
01/07/2020,0.6817653890824623
02/07/2020,0.6620209059233452
03/07/2020,0.5656213704994192
04/07/2020,0.6202090592334496
05/07/2020,0.6951219512195123
01/08/2020,0.6962833914053427
02/08/2020,0.713704994192799
03/08/2020,0.6904761904761904
04/08/2020,0.6620209059233452
05/08/2020,0.7590011614401858
01/09/2020,0.8066202090592335
02/09/2020,0.6974448315911731
03/09/2020,0.6376306620209059
04/09/2020,0.2758420441347271
05/09/2020,0.5116144018583043
01/10/2020,0.5534262485481999
02/10/2020,0.8252032520325204
03/10/2020,0.7648083623693381
04/10/2020,0.7950058072009291
05/10/2020,0.7636469221835077
01/11/2020,0.6684088269454124
02/11/2020,0.6521486643437863
03/11/2020,0.5545876887340303
04/11/2020,0.6271777003484321
05/11/2020,0.643437862950058
01/12/2020,0.6655052264808364
02/12/2020,0.653890824622532
03/12/2020,0.5795586527293844
04/12/2020,0.5876887340301974
05/12/2020,0.5551684088269454
